Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guam,GUM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599894765,3817971573,4114165447,4450502812,4830238545,5073269416,5476874254,5815381538,5717735205,5886988847,5806701864,5939066890,6006334363,5968360792,6061667287,5943406728,6248280276,6697608871,6815166876,7061297205,7353524866,7735632517,8143790064,8441323822,8583646883,8642661275,8971766802,9306806134,9720122660,10240404611,14692887062,17640281815
High income,HIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26697E+13,3.3207E+13,3.39323E+13,3.43709E+13,3.5496E+13,3.65443E+13,3.76659E+13,3.89486E+13,4.00211E+13,4.13577E+13,4.30909E+13,4.37422E+13,4.443E+13,4.54561E+13,4.70728E+13,4.84625E+13,5.00362E+13,5.14709E+13,5.18504E+13,5.01567E+13,5.17094E+13,5.28107E+13,5.35413E+13,5.43275E+13,5.54866E+13,5.68226E+13,5.78887E+13,5.92841E+13,6.07037E+13,6.17722E+13,5.90844E+13,6.21831E+13
"Hong Kong SAR, China",HKG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64276E+11,1.73644E+11,1.8447E+11,1.95909E+11,2.07735E+11,2.12666E+11,2.21722E+11,2.33029E+11,2.19321E+11,2.24819E+11,2.42048E+11,2.43405E+11,2.47438E+11,2.55E+11,2.77185E+11,2.97664E+11,3.18598E+11,3.39195E+11,3.46412E+11,3.37894E+11,3.60762E+11,3.78131E+11,3.84561E+11,3.96488E+11,4.0744E+11,4.17169E+11,4.26245E+11,4.42425E+11,4.55021E+11,4.47385E+11,4.18103E+11,4.44624E+11
Honduras,HND,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19771799007,19115512017,20276528553,21593634710,21639392378,22978720277,23408600728,24484947633,25364014312,25177423665,27013182175,27748803335,28790587165,30099706118,31975610994,33910327064,36137300832,38373595236,39997412335,39024824105,40480895062,42033616973,43769053768,44990893059,46366750814,48147271125,50021631004,52444135530,54460609798,55905485859,50893693122,57272757484
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56683E+11,6.62394E+11,6.59381E+11,6.65939E+11,6.66454E+11,7.00236E+11,7.36604E+11,7.8014E+11,8.06727E+11,8.32164E+11,8.57468E+11,8.92422E+11,9.22478E+11,9.60957E+11,1.01522E+12,1.07299E+12,1.13713E+12,1.20107E+12,1.26891E+12,1.31411E+12,1.39458E+12,1.45295E+12,1.49865E+12,1.58338E+12,1.67477E+12,1.75114E+12,1.83135E+12,1.92162E+12,2.00223E+12,2.08796E+12,2.09236E+12,2.16936E+12
Croatia,HRV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69640236987,73994971872,78562821271,80389523580,79789694307,82074924569,84598504948,89474369515,94452487165,98376179659,1.0257E+11,1.07582E+11,1.12963E+11,1.15224E+11,1.06935E+11,1.05627E+11,1.05535E+11,1.03075E+11,1.02665E+11,1.02224E+11,1.04802E+11,1.08532E+11,1.12236E+11,1.15379E+11,1.19327E+11,1.09088E+11,1.23348E+11
Haiti,HTI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24924143316,25392852978,24044509518,22739783262,20022236062,22003978420,22915113289,23534901551,24048395524,24700166686,24915072773,24829676888,25090840429,25964197317,25622026388,26409179461,26876291982,28141232711,28889235768,30590921231,28862071789,30333521842,30485924858,31804375293,32352226522,33181255185,33782654843,34630691148,35208265608,34615148898,33457835490,32856183346
Hungary,HUN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70432E+11,1.6521E+11,1.64258E+11,1.69099E+11,1.71617E+11,1.71759E+11,1.77157E+11,1.84067E+11,1.89719E+11,1.98217E+11,2.06293E+11,2.16074E+11,2.24877E+11,2.36131E+11,2.46271E+11,2.5599E+11,2.567E+11,2.59277E+11,2.4217E+11,2.44776E+11,2.49346E+11,2.46229E+11,2.50667E+11,2.61276E+11,2.70962E+11,2.76926E+11,2.88756E+11,3.0424E+11,3.19019E+11,3.04513E+11,3.26186E+11
IBRD only,IBD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7745E+13,1.78227E+13,1.79062E+13,1.83441E+13,1.87628E+13,1.94408E+13,2.04352E+13,2.14066E+13,2.18121E+13,2.26402E+13,2.395E+13,2.47979E+13,2.59086E+13,2.74493E+13,2.95082E+13,3.15394E+13,3.40268E+13,3.68997E+13,3.88927E+13,3.97402E+13,4.26704E+13,4.51923E+13,4.75389E+13,4.98718E+13,5.21786E+13,5.43836E+13,5.6878E+13,5.97934E+13,6.26592E+13,6.49913E+13,6.36331E+13,6.80458E+13
IDA & IBRD total,IBT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96043E+13,1.97151E+13,1.98351E+13,2.029E+13,2.07233E+13,2.14738E+13,2.25656E+13,2.36163E+13,2.40934E+13,2.49961E+13,2.64013E+13,2.73602E+13,2.85981E+13,3.02769E+13,3.2528E+13,3.47473E+13,3.74365E+13,4.0521E+13,4.26947E+13,4.37226E+13,4.68856E+13,4.96092E+13,5.21462E+13,5.47408E+13,5.73312E+13,5.97714E+13,6.24892E+13,6.56513E+13,6.88023E+13,7.1402E+13,7.00479E+13,7.47249E+13
IDA total,IDA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86762E+12,1.90149E+12,1.93882E+12,1.95519E+12,1.96931E+12,2.04218E+12,2.13995E+12,2.21921E+12,2.29174E+12,2.36643E+12,2.461E+12,2.57315E+12,2.70119E+12,2.83953E+12,3.03217E+12,3.22082E+12,3.4225E+12,3.63368E+12,3.81469E+12,3.99712E+12,4.22995E+12,4.43173E+12,4.62229E+12,4.88522E+12,5.17039E+12,5.40666E+12,5.63051E+12,5.87763E+12,6.16387E+12,6.43285E+12,6.43818E+12,6.70177E+12
IDA blend,IDB,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25444E+11,9.46559E+11,9.79489E+11,9.7866E+11,9.9089E+11,1.01633E+12,1.06278E+12,1.08256E+12,1.11232E+12,1.13967E+12,1.18301E+12,1.23328E+12,1.30953E+12,1.37899E+12,1.48294E+12,1.57309E+12,1.6653E+12,1.75969E+12,1.825E+12,1.92171E+12,2.02446E+12,2.11328E+12,2.20583E+12,2.32425E+12,2.45489E+12,2.55372E+12,2.6147E+12,2.69008E+12,2.80298E+12,2.88174E+12,2.84547E+12,2.99875E+12
Indonesia,IDN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23312E+11,8.79098E+11,9.36218E+11,9.97038E+11,1.07221E+12,1.16035E+12,1.25107E+12,1.30987E+12,1.13793E+12,1.14693E+12,1.20336E+12,1.2472E+12,1.30332E+12,1.36562E+12,1.43432E+12,1.51597E+12,1.59937E+12,1.70085E+12,1.80313E+12,1.8866E+12,2.00402E+12,2.12766E+12,2.25596E+12,2.38133E+12,2.50055E+12,2.62249E+12,2.75448E+12,2.89413E+12,3.04388E+12,3.19666E+12,3.13065E+12,3.24621E+12
IDA only,IDX,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42444E+11,9.54687E+11,9.57402E+11,9.75647E+11,9.7704E+11,1.02549E+12,1.077E+12,1.13829E+12,1.18162E+12,1.22985E+12,1.28141E+12,1.34378E+12,1.39443E+12,1.46329E+12,1.55147E+12,1.65026E+12,1.76031E+12,1.87784E+12,1.99523E+12,2.08066E+12,2.21159E+12,2.3253E+12,2.4235E+12,2.56884E+12,2.72409E+12,2.86264E+12,3.02829E+12,3.20268E+12,3.37772E+12,3.571E+12,3.61467E+12,3.72392E+12
Isle of Man,IMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58337E+12,1.6001E+12,1.68783E+12,1.76801E+12,1.88574E+12,2.02858E+12,2.18173E+12,2.27008E+12,2.41048E+12,2.6237E+12,2.72448E+12,2.8559E+12,2.96454E+12,3.19757E+12,3.45091E+12,3.72434E+12,4.02455E+12,4.33286E+12,4.4666E+12,4.81776E+12,5.22716E+12,5.50113E+12,5.80129E+12,6.17177E+12,6.62911E+12,7.15919E+12,7.75027E+12,8.27693E+12,8.81112E+12,9.14047E+12,8.53755E+12,9.27872E+12
Not classified,INX,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93845088542,95655960252,98854001182,1.01516E+11,1.07359E+11,1.17702E+11,1.26388E+11,1.40318E+11,1.52619E+11,1.6869E+11,1.84552E+11,1.94344E+11,2.05809E+11,2.12012E+11,2.26404E+11,2.39399E+11,2.5134E+11,2.64686E+11,2.52817E+11,2.39934E+11,2.43972E+11,2.46007E+11,2.45993E+11,2.48762E+11,2.70279E+11,3.36147E+11,3.42892E+11,3.73771E+11,4.05644E+11,4.27715E+11,4.54167E+11,5.1588E+11
"Iran, Islamic Rep.",IRN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26817E+11,5.93808E+11,6.13392E+11,6.04369E+11,5.94105E+11,6.0837E+11,6.47004E+11,6.55741E+11,6.69381E+11,6.82787E+11,7.22699E+11,7.39987E+11,7.9977E+11,8.68864E+11,9.06544E+11,9.35461E+11,9.82232E+11,1.06234E+12,1.06501E+12,1.07573E+12,1.1381E+12,1.16822E+12,1.12444E+12,1.10733E+12,1.16252E+12,1.14596E+12,1.24698E+12,1.28138E+12,1.25249E+12,1.2192E+12,1.2598E+12,1.31926E+12
Iraq,IRQ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31546E+11,47294451990,62708759667,81703136046,84852409937,86651299268,96200953219,1.16632E+11,1.57287E+11,1.84941E+11,2.16236E+11,2.20045E+11,2.02005E+11,1.27954E+11,1.96258E+11,1.99539E+11,2.10805E+11,2.1478E+11,2.32453E+11,2.40308E+11,2.55694E+11,2.7499E+11,3.13313E+11,3.37215E+11,3.37879E+11,3.53837E+11,4.02621E+11,3.95295E+11,4.05706E+11,4.28076E+11,3.796E+11,3.90165E+11
Iceland,ISL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9004625966,9415878362,9959326368,10692611744,11124050451,11678589124,12147309013,12215275525,12477010814,13450517044,14274285751,15175991395,16459100236,16822763466,15533498911,15093469851,15372061971,15535564850,16242815275,16516866493,17249664317,18337029182,19106258173,20040324587,20524389828,19120050319,19961914697
Israel,ISR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47877E+11,1.56644E+11,1.62582E+11,1.69273E+11,1.7491E+11,1.90078E+11,1.90713E+11,1.90495E+11,1.9315E+11,2.02392E+11,2.10759E+11,2.22525E+11,2.3595E+11,2.43621E+11,2.45773E+11,2.59704E+11,2.74147E+11,2.81241E+11,2.93659E+11,3.05168E+11,3.12754E+11,3.26896E+11,3.40876E+11,3.5475E+11,3.69494E+11,3.62632E+11,3.93861E+11
Italy,ITA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07511E+12,2.10704E+12,2.12461E+12,2.1065E+12,2.15181E+12,2.21393E+12,2.24197E+12,2.28301E+12,2.32434E+12,2.36213E+12,2.45158E+12,2.49942E+12,2.50577E+12,2.50924E+12,2.54496E+12,2.56578E+12,2.61172E+12,2.65056E+12,2.62506E+12,2.48643E+12,2.52903E+12,2.54692E+12,2.471E+12,2.42551E+12,2.4254E+12,2.44427E+12,2.47589E+12,2.51718E+12,2.54049E+12,2.55276E+12,2.322E+12,2.47843E+12
Jamaica,JAM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20792726121,21798727854,22225011242,24317963346,24654375572,25233742806,25205044166,24917590752,24335876254,24590836871,24806917427,25140552993,25642682981,26582825179,26934708708,27175450578,27963300955,28363722572,28133483825,26910999030,26518866158,26977742325,26812197175,26951000170,27136914194,27386977365,27763609394,28040446747,28570389790,28825320994,25942788894,27136157183
Jordan,JOR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28288911158,28743946915,32868639220,34343451476,36050828371,38286294946,39085337735,40378466624,41594735836,43004602079,44830453739,47192999390,49922552064,52000162597,56455128128,61054298627,65995407815,71391304558,76546032350,80391483182,82252412683,84503809133,86556709464,88815794064,91821389909,94113737257,95990535352,98364955819,1.00253E+11,1.02185E+11,1.00581E+11,1.02822E+11
Japan,JPN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05581E+12,4.19871E+12,4.23652E+12,4.21707E+12,4.26275E+12,4.37491E+12,4.51201E+12,4.55628E+12,4.4984E+12,4.48338E+12,4.60733E+12,4.62512E+12,4.62706E+12,4.69809E+12,4.8008E+12,4.8874E+12,4.95447E+12,5.02799E+12,4.96644E+12,4.68369E+12,4.87562E+12,4.87678E+12,4.94382E+12,5.04295E+12,5.05789E+12,5.13682E+12,5.17555E+12,5.26225E+12,5.29299E+12,5.28027E+12,5.04229E+12,5.12585E+12
Kazakhstan,KAZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.203E+11,1.96067E+11,1.85675E+11,1.68593E+11,1.4735E+11,1.35268E+11,1.35944E+11,1.38255E+11,1.35628E+11,1.3929E+11,1.52941E+11,1.73588E+11,1.90599E+11,2.08325E+11,2.28324E+11,2.50472E+11,2.77272E+11,3.01949E+11,3.11913E+11,3.15656E+11,3.38699E+11,3.63763E+11,3.81224E+11,4.04097E+11,4.21069E+11,4.26122E+11,4.30809E+11,4.48473E+11,4.6686E+11,4.87869E+11,4.75672E+11,4.96126E+11
Kenya,KEN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84666479254,85884276842,85197637237,85498552954,87749545620,91615980599,95415148059,95868276430,99022547617,1.01305E+11,1.01913E+11,1.05765E+11,1.06344E+11,1.09462E+11,1.15049E+11,1.21845E+11,1.29731E+11,1.38619E+11,1.38941E+11,1.43535E+11,1.55102E+11,1.63045E+11,1.70494E+11,1.76969E+11,1.85853E+11,1.95086E+11,2.03306E+11,2.11109E+11,2.23032E+11,2.34438E+11,2.33852E+11,2.51431E+11
Kyrgyz Republic,KGZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22651204111,20851809393,17966369827,15188889746,12138177115,11479824005,12293112413,13512005720,13798708223,14303159934,15081729078,15884321604,15881569708,16998090624,18192514566,18160583899,18724088429,20323663854,22031180061,22667064816,22560174508,23903920387,23882849033,26489774124,27555732866,28623744973,29864829313,31280403475,32455892925,33949067065,31097900738,32220725490
Cambodia,KHM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17586546193,11464908856,12600332539,13343437858,13878058851,14527778510,16373588140,18009895822,19477411670,20758818800,22524542246,24853699019,28146835740,31178554968,34362687939,36662093825,36693878746,38881963567,41630751178,44675351848,47961967888,51387685546,54967247822,58778299696,62890960722,67588392994,72356150510,70115999220,72237982362
Kiribati,KIR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153646371.3,153646371.3,154994146.5,156341921.7,159037472,159037472,161733022.4,164428572.8,175210774.3,172515223.9,183297425.4,180601875,187442103.6,191202800.8,188087418.4,197400814.5,197303505.1,201318527.4,197108077.7,198690500.6,196464649.9,199927488.6,210196053,218943518.3,216543265.5,237905637,236767979.9,236188706.2,248645653.1,247303942.9,245951180.9,249640446
St. Kitts and Nevis,KNA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576160408,565416807.5,589554303,629655488.5,663038053.5,698730337.8,739556019.6,790023076.7,786177672.7,811491700.9,892988257.7,939900947.8,952756114.7,915280454.7,951858234.6,1044500890,1077406650,1083877579,1205039137,1164317176,1164825933,1183658134,1177539669,1244725378,1339042735,1348591226,1401597117,1401696193,1430465512,1488363301,1272073260,1260883815
"Korea, Rep.",KOR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42571E+11,6.01049E+11,6.38306E+11,6.82205E+11,7.45437E+11,8.17107E+11,8.81583E+11,9.35981E+11,8.87971E+11,9.89794E+11,1.07948E+12,1.13186E+12,1.2193E+12,1.25767E+12,1.32304E+12,1.38004E+12,1.45269E+12,1.53694E+12,1.58325E+12,1.5958E+12,1.70439E+12,1.76721E+12,1.80966E+12,1.86693E+12,1.92672E+12,1.98085E+12,2.03922E+12,2.10365E+12,2.16481E+12,2.21339E+12,2.19769E+12,2.28879E+12
Kuwait,KWT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67170317205,90001822082,97594524876,1.02336E+11,1.02955E+11,1.05502E+11,1.09365E+11,1.07409E+11,1.12451E+11,1.12691E+11,1.16088E+11,1.36201E+11,1.50148E+11,1.66078E+11,1.78558E+11,1.89257E+11,1.9395E+11,1.80226E+11,1.75954E+11,1.92895E+11,2.05676E+11,2.0804E+11,2.09082E+11,2.10322E+11,2.16476E+11,2.06275E+11,2.11296E+11,2.1013E+11,1.91522E+11,
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14323E+12,4.27597E+12,4.38254E+12,4.5733E+12,4.82312E+12,4.83678E+12,5.02996E+12,5.29323E+12,5.42923E+12,5.45292E+12,5.64629E+12,5.65667E+12,5.68307E+12,5.82338E+12,6.134E+12,6.37525E+12,6.69923E+12,7.05573E+12,7.31977E+12,7.1615E+12,7.63868E+12,7.98569E+12,8.18358E+12,8.42164E+12,8.55133E+12,8.60258E+12,8.59877E+12,8.77462E+12,8.92422E+12,8.99069E+12,8.40547E+12,8.95513E+12
Lao PDR,LAO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8366077049,8725530873,9210657979,9755243341,10551175453,11293055434,12075474873,12905312528,13417344752,14397666418,15232555754,16108642928,17062072214,18097228528,19247795208,20615845412,22392780009,24093921170,25979247073,27928151713,30309558822,32746038985,35374268307,38213513284,41122311945,44111931100,47209839790,50463792572,53616750150,56543010339,56827439678,58264236818
Lebanon,LBN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21069275883,31487480620,36663501538,40610573050,43902158264,46733348115,52007643741,52556307048,54482876095,54196522470,54923770224,57032661356,58984974804,60888477905,64955490064,66700051177,67733578477,74039996291,80754778525,89017733100,96117017986,96950679212,99437261834,1.03244E+11,1.05808E+11,1.06297E+11,1.0795E+11,1.08794E+11,1.06942E+11,99288049818,78040506520,72576703860
Liberia,LBR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994680900,5140539306,5333978706,3726043745,3823660387,4025596015,4349411335,4764139682,5104570389,5375140210,5703014369,6170705359,6663980095,7242899226,7293700422,7292346348,7178953380,7355207879,7440349936,7256774358,7040341696,7391423319
Libya,LBY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34889E+11,1.39852E+11,1.37387E+11,1.36069E+11,1.5378E+11,1.60641E+11,1.7971E+11,1.91392E+11,2.03316E+11,2.02987E+11,1.94055E+11,2.03811E+11,1.01215E+11,1.89097E+11,1.55064E+11,1.19333E+11,1.18327E+11,1.16563E+11,1.54436E+11,1.66701E+11,1.48037E+11,1.12612E+11,1.47942E+11
St. Lucia,LCA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624949324,1631053902,1760772848,1771041671,1799352837,1830809589,1884316610,1871237000,1988871775,2041986655,2042982094,1973355957,1981574008,2066080441,2216230954,2207137654,2343875510,2383524944,2501493266,2430728535,2469714075,2605138657,2599932242,2517400575,2553050924,2518277421,2612788914,2701285551,2779104741,2761036183,2088320242,2343718930
Latin America & Caribbean,LCN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6709E+12,4.82707E+12,4.96606E+12,5.18468E+12,5.46527E+12,5.50167E+12,5.72665E+12,6.03333E+12,6.19844E+12,6.23252E+12,6.45446E+12,6.48067E+12,6.51748E+12,6.68379E+12,7.04939E+12,7.32781E+12,7.69799E+12,8.1018E+12,8.4023E+12,8.2292E+12,8.76145E+12,9.1623E+12,9.40999E+12,9.68583E+12,9.83855E+12,9.90801E+12,9.9152E+12,1.01096E+13,1.02861E+13,1.03668E+13,9.67614E+12,1.03322E+13
Least developed countries: UN classification,LDC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2445E+11,8.39465E+11,8.4419E+11,8.46855E+11,8.5209E+11,9.01677E+11,9.52978E+11,1.00688E+12,1.04557E+12,1.08959E+12,1.13695E+12,1.19877E+12,1.25727E+12,1.32345E+12,1.40995E+12,1.51653E+12,1.62711E+12,1.75208E+12,1.86946E+12,1.9497E+12,2.0715E+12,2.1738E+12,2.26604E+12,2.39466E+12,2.54092E+12,2.66368E+12,2.80164E+12,2.94496E+12,3.092E+12,3.25862E+12,3.29512E+12,3.36389E+12
Low income,LIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12111E+11,4.13867E+11,4.07289E+11,4.12234E+11,4.10349E+11,4.29779E+11,4.53846E+11,4.86314E+11,4.9958E+11,5.16249E+11,5.32138E+11,5.62075E+11,5.85279E+11,6.15213E+11,6.54143E+11,6.98846E+11,7.45616E+11,7.98251E+11,8.47108E+11,8.79128E+11,9.42493E+11,9.7699E+11,9.87525E+11,1.04006E+12,1.10339E+12,1.1551E+12,1.2105E+12,1.26309E+12,1.31165E+12,1.36801E+12,1.37751E+12,1.40546E+12
Liechtenstein,LIE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69505028645,72702251097,75901143785,81138370714,85682053529,90394639504,93829606161,99839767468,1.04531E+11,1.09026E+11,1.15568E+11,1.13782E+11,1.18293E+11,1.2532E+11,1.32143E+11,1.40391E+11,1.51157E+11,1.61431E+11,1.71036E+11,1.77089E+11,1.91284E+11,2.07868E+11,2.25811E+11,2.34961E+11,2.49946E+11,2.60459E+11,2.73622E+11,2.91299E+11,2.98029E+11,2.97372E+11,2.87046E+11,2.96595E+11
Lower middle income,LMC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58387E+12,6.71247E+12,6.88151E+12,6.94689E+12,7.06948E+12,7.385E+12,7.80177E+12,8.07537E+12,8.18499E+12,8.551E+12,8.93753E+12,9.31749E+12,9.75253E+12,1.0374E+13,1.10708E+13,1.17525E+13,1.25268E+13,1.33983E+13,1.39483E+13,1.45537E+13,1.55102E+13,1.62596E+13,1.6983E+13,1.78252E+13,1.88272E+13,1.9779E+13,2.09643E+13,2.20723E+13,2.31833E+13,2.40583E+13,2.3268E+13,2.46083E+13
Low & middle income,LMY,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8486E+13,1.86531E+13,1.87634E+13,1.9182E+13,1.9566E+13,2.02457E+13,2.12687E+13,2.22688E+13,2.27075E+13,2.35798E+13,2.49265E+13,2.58472E+13,2.70352E+13,2.86534E+13,3.07987E+13,3.29364E+13,3.5502E+13,3.84526E+13,4.05148E+13,4.15502E+13,4.46582E+13,4.72689E+13,4.97348E+13,5.22813E+13,5.47846E+13,5.71345E+13,5.97784E+13,6.28106E+13,6.58176E+13,6.83151E+13,6.70841E+13,7.15358E+13
Lesotho,LSO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277384321,2436040739,2605500623,2696947610,2858221656,2952283974,3117524364,3232985108,3282697286,3298323749,3426151830,3548177043,3573860025,3736820066,3800061044,3931775815,4098093661,4269718316,4505493366,4448926238,4683219179,4899314725,5209677578,5303062686,5393773907,5562467300,5763016498,5582162960,5586156368,5637968154,5166837223,5236466718
